SMILES,Seno_Score,SEH_Score
CCCCNc1ccc(C(=O)c2ccccc2)cc1NC(=S)NC(=O)OC,2.638847827911377,3.367896318435669
CCOC(=O)C=C(C)C=CC=C(C)CO,0.5602362155914307,0.9539890885353088
NS(=O)(=O)OCCCCCCCCCCOS(N)(=O)=O,0.3573288917541504,0.3775458335876465
CCCC(C)(COS(N)(=O)=O)COS(N)(=O)=O,0.0115529354661703,0.9019883275032043
CN=C1SCC(O)(c2ccc(Cl)c(S(N)(=O)=O)c2)N1C,0.1375363022089004,2.797919750213623
CN=C1SCC(O)(c2ccc(Cl)c(S(=O)(=O)NCC3CCCC3)c2)N1C,0.2685469686985016,3.0369837284088135
C=CCNS(=O)(=O)c1cc(C2(O)CSC(=NC)N2C)ccc1Cl,0.1574647426605224,2.717578411102295
CN=C1SCC(O)(c2ccc(Cl)c(S(=O)(=O)NC3CC3)c2)N1C,0.0125496331602334,2.968519926071167
CN=C1SCC(O)(c2ccc(Cl)c(S(=O)(=O)NC(c3ccccc3)c3ccccc3)c2)N1C,0.0871342793107032,3.0545403957366943
CN=C1SCC(O)(c2ccc(Cl)c(S(=O)(=O)NCc3ccccn3)c2)N1C,0.2924165725708008,2.7634055614471436
CN=C1SCC(O)(c2ccc(Cl)c(S(=O)(=O)NCc3cccnc3)c2)N1C,0.3086012303829193,2.7910306453704834
CCOC(=N)N1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,0.4338394403457641,3.8152081966400146
ClCOc1nc(Cl)c(Cl)cc1Cl,0.0094239758327603,1.5389657020568848
CCSc1ncc(C(=O)NCCC2C3CCC2CC3)s1,0.7293902635574341,2.069314956665039
CCS(=O)c1ncc(C(=O)NCCC2C3CCC2CC3)s1,0.4997179508209228,2.4889957904815674
O=C(NCCC1C2CCC1CC2)c1cnc(OCC2CO2)s1,0.1914963871240615,3.625385284423828
CC(C)(C)NCC(O)COc1ncc(C(=O)NCCC2C3CCC2CC3)s1,0.5466123819351196,2.974595308303833
COc1cccc(-c2nc(=O)n(C(C)C)c3cc(C)ccc23)c1,0.4157355427742004,4.021176815032959
Cc1ccc2c(-c3cccc(O)c3)nc(=O)n(C(C)C)c2c1,0.7839467525482178,3.9795897006988525
CC(=O)Oc1cccc(-c2nc(=O)n(C(C)C)c3cc(C)ccc23)c1,0.7843050956726074,3.9750454425811768
CC(=O)Oc1cccc(-c2nc(=O)n(C(C)C)c3cc(CBr)ccc23)c1,0.237845167517662,3.8193631172180176
COC(=O)CN(CC(COc1ccc(Cl)cc1)OC(C)=O)c1ccccc1,0.1418900191783905,2.6205756664276123
C#CCCCCNC(=O)c1cnc(OCC(O)COS(C)(=O)=O)s1,0.1374756693840026,2.8388967514038086
C#CCCCCNC(=O)c1cnc(OCC(O)CNC(C)(C)C)s1,0.447108507156372,2.9090096950531006
C#CCCCCNC(=O)c1cnc(S(=O)CC)s1,0.227185383439064,2.4630672931671143
C#CCCCCNC(=O)c1cnc(OCC2CO2)s1,0.0616062618792057,4.270440101623535
O=C(O)CCSC(=S)Nc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,0.1879039853811264,3.21429443359375
CCCCOC(=O)NNc1n[nH]c2cc(Cl)ccc12,0.7242285013198853,3.409533739089966
COC(=O)NNc1n[nH]c2cc(Cl)ccc12,0.7691853642463684,2.946920394897461
CC(C)OC(=O)NNc1n[nH]c2cc(Cl)ccc12,2.216731309890747,3.52307391166687
Cc1cc2[nH]c(=O)c3cnc(Cl)cc3n2n1,0.1118896380066871,2.687605142593384
Cc1cc2[nH]c(=O)c3cnccc3n2n1,0.0284615643322467,2.680851697921753
Cc1cc2[nH]c(=O)c3cnc(O)cc3n2n1,0.1681489944458007,2.61726450920105
O=C1NCN(c2ccccc2)C12CCN(CCCn1c(=O)[nH]c3cc(Cl)ccc31)CC2,0.5075300931930542,5.7788987159729
O=c1[nH]c2ccc(Cl)cc2n1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,0.5267224311828613,5.126379489898682
O=c1[nH]c2cc(Cl)ccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,1.3910565376281738,5.087345600128174
CC(CN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)Cn1c(=O)[nH]c2ccccc21,0.4890292286872864,4.380158424377441
C=C(C)n1c(=O)n(CCCN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c2ccc(C)cc21,2.187420129776001,4.740604877471924
C=C(C)n1c(=O)n(CCCN2CCC(n3c(=O)[nH]c4cc(Cl)ccc43)CC2)c2ccccc21,2.5532684326171875,4.803664684295654
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1,0.3835747539997101,5.048446178436279
O=c1[nH]c2ccccc2n1CCCCN1CCC(O)(c2ccc(Cl)cc2)CC1,1.1747511625289917,3.5765984058380127
COc1cc2ccc(S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)Cl)cc2cc1OC,0.568561315536499,3.267350435256958
CCCOc1nc(=O)n(C(=O)NC)s1,0.1829013377428054,2.327711343765259
CCCCOc1nc(=O)n(C(=O)NC)s1,0.1180373579263687,2.3437716960906982
CNC(=O)n1sc(OCc2ccc(Cl)cc2)nc1=O,2.972276210784912,3.812533140182495
CC(C)NCC(O)COc1ccc(S(C)(=O)=O)c(C(C)C)c1,0.1430861055850982,3.1661112308502197
CCCCS(=O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0.2218430191278457,3.143461227416992
COc1cc2ccc(S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)O)cc2cc1OC,1.8406782150268557,3.3020660877227783
CCCCNc1c(N)c(NCC(C)C)nc(C)c1C(=O)OCC,1.1215122938156128,2.6063830852508545
CCCCNc1c(N)c(N)nc(C)c1C(=O)OCC,0.6285322904586792,2.192187786102295
CCC1(Br)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O,0.0081896129995584,3.787325382232666
C=C(CC)C(=O)c1ccc(OC(C)C(=O)OCC)c(Cl)c1Cl,0.0304924491792917,2.631085157394409
CCOC(=O)C(=NO)C(=O)CSCCO,0.4633004367351532,0.1642044484615326
CC(=NO)c1ccc(C(F)(F)C(F)(F)c2ccccc2)cc1,2.6602976322174072,4.019454002380371
OCc1ccccc1C(F)(F)C(F)(F)c1ccccc1,0.7672312259674072,3.592940092086792
FC(F)(c1ccccc1)C(F)(F)c1ccccc1CBr,0.176549881696701,3.4994008541107178
N#CCc1ccccc1C(F)(F)C(F)(F)c1ccccc1,0.2177912294864654,3.7597594261169434
CCC(C(=O)N(C)C)n1cc(C)c(-c2ccccc2F)n1,0.1989068686962127,3.338494062423706
CCC(C(=O)N(C)C)n1cc(C)c(-c2ccccc2Br)n1,0.0562645830214023,3.344473361968994
CCC(C(=O)N(C)C)n1cc(C)c(-c2ccc(C)cc2C)n1,0.4612103998661041,3.6011595726013184
CCC(C(=O)N(C)C)n1cc(C)c(-c2ccccc2OC)n1,0.1259063929319381,3.465517520904541
CCC(C(=O)N(C)C)n1cc(C)c(-c2ccc(Cl)cc2C)n1,0.2520437240600586,3.4753193855285645
CC(C)(C)OC(=O)NC1C(=O)NC1CS,0.0324507616460323,2.7274868488311768
CCCCSc1ccc(NC(=S)NC(=O)OC)c([N+](=O)[O-])c1,1.0995416641235352,2.270784854888916
CCCCSc1ccc(NC(=S)NC(=O)OC)c(NC(C)=O)c1,0.1705928742885589,2.517756462097168
CC(=O)Nc1cc(S(=O)c2ccccc2)ccc1[N+](=O)[O-],0.1420766413211822,2.424905300140381
COC(=O)NC(=S)Nc1ccc(S(=O)c2ccccc2)cc1NC(C)=O,0.1693232506513595,2.605515480041504
COC(=O)NC(=S)Nc1cc(S(=O)c2ccccc2)ccc1[N+](=O)[O-],0.4983338117599487,2.4308218955993652
CC(=O)CCCN1CCC(=C2c3ccccc3CCc3ccccc32)CC1,0.064626395702362,5.051151275634766
CC(=O)CCCN1CCC(=C2c3ccccc3CSc3ccccc32)CC1,0.1017346978187561,3.9185168743133545
CCCCC(C#N)(COS(C)(=O)=O)c1ccc(Cl)cc1Cl,0.0846797674894332,2.6791460514068604
CCCCCCCCC(C#N)(COS(C)(=O)=O)c1ccc(Cl)cc1Cl,0.0581769980490207,2.7134268283843994
CCN(CC)C(N)=C(C#N)C(N)=S,0.1760421097278595,0.8358361124992371
N#CC(C(N)=S)=C(N)N1CCCC1,0.2511868178844452,1.2468650341033936
CNC(=O)Nc1snc(N2CCCC2)c1C(N)=O,1.5217549800872805,2.758265733718872
CCCN(CCC)C(N)=C(C#N)C(N)=S,0.0483513846993446,1.0333902835845947
CCCN(CCC)c1nsc(N)c1C#N,0.0690872222185134,1.7681527137756348
CCCN(CCC)c1nsc(NC(=O)NC)c1C#N,0.2135016024112701,2.554636240005493
CCCN(CCC)c1nsc(NC(=O)NC)c1C(N)=O,0.8485267162322998,2.514511823654175
CN(C)C(N)=C(C#N)C(N)=S,1.154759645462036,0.6269475221633911
CN(C)c1nsc(N)c1C#N,0.0485706701874733,1.2344727516174316
CNC(=O)Nc1snc(N(C)C)c1C#N,0.042690597474575,1.9545516967773438
CNC(=O)Nc1snc(N(C)C)c1C(N)=O,0.2338982820510864,2.1572647094726562
CCC1(C)CC(OC(=O)c2ccc(C(C)(C)C)cc2)C(C)C(C)(CC)N1,2.605466365814209,3.178741693496704
CCC1(C)CC(OCc2ccccc2)C(C)C(C)(CC)N1,0.6302411556243896,3.1053683757781982
C=CCN1C(C)(CC)CC(OC(=O)c2ccccc2)C(C)C1(C)CC,0.1847890317440033,2.7280664443969727
CSc1ccc2c(c1)C(c1ccccc1)=NCc1nnc(CCN(C)C)n1-2,0.0934192240238189,0.9810351729393005
CN(C)CCc1nnc2n1-c1ccc(Br)cc1C(c1ccccn1)=NC2,0.0215954575687646,1.4654171466827393
COc1ccc2c(-c3ccccc3)c(C(=O)c3ccccc3OC)sc2c1,0.1832928210496902,4.489710330963135
COc1ccc2c(-c3ccccc3)c(C(=O)c3cccc(Cl)c3)sc2c1,0.2365671545267105,4.311460971832275
O=C(c1cccc(Cl)c1)c1sc2cc(O)ccc2c1-c1ccccc1,1.075061321258545,4.294982433319092
COc1ccc2c(-c3ccccc3)c(C(=O)c3ccc(Cl)cc3)sc2c1,0.716945469379425,4.520177364349365
O=C(c1ccc(Cl)cc1)c1sc2cc(O)ccc2c1-c1ccccc1,3.397526502609253,4.473380088806152
COc1ccc2c(-c3ccccc3)c(C(=O)c3ccccc3)sc2c1,0.1796802282333374,4.415775775909424
O=C(c1ccccc1)c1sc2cc(O)ccc2c1-c1ccccc1,0.6876915097236633,4.41006326675415
COc1ccc(C(=O)c2sc3cc(OC)ccc3c2-c2ccccc2)cc1,0.6198315620422363,4.521072864532471
O=C(c1cccc(O)c1)c1sc2cc(O)ccc2c1-c1ccccc1,1.7446832656860352,4.281195640563965
CCOC(=O)c1cn2c(cc(OC)c3ccccc32)n1,0.0065691014751791,2.7825522422790527
COc1cc2nc(C(=O)O)cn2c2ccccc12,0.020374746993184,2.954646110534668
N#CC(CC[N+]1([O-])CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,0.0225655455142259,4.096318244934082
O=COCc1cc2c3ccccc3[nH]c(=O)n2n1,0.0932618603110313,2.7868645191192627
CCCCOCc1cc2c3ccccc3[nH]c(=O)n2n1,0.1091654300689697,3.0824406147003174
O=c1[nH]c2ccccc2c2cc(CO)nn12,0.0322969667613506,2.646728992462158
O=c1[nH]c2ccccc2c2cc(C3(O)CCCCC3)nn12,0.3327416777610779,3.5428264141082764
N#CC1(Nc2ccccc2)CCN(C2CCC(c3ccc(F)cc3)(c3ccc(F)cc3)CC2)CC1,0.7355175018310547,4.9704413414001465
NC(=O)C1(Nc2ccccc2)CCN(C2CCC(c3ccc(F)cc3)(c3ccc(F)cc3)CC2)CC1,0.6081887483596802,4.907287120819092
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(C2C=CC(c3ccc(F)cc3)(c3ccc(F)cc3)CC2)CC1,0.5799669027328491,5.569174289703369
c1ccc(C(CCN2CC3CCC(CC3)C2)(c2ccccc2)c2nnn[nH]2)cc1,0.7850750088691711,4.756258964538574
CC1(OCc2ccccc2F)COC2(CCCCC2)OC1,0.979876697063446,3.6825966835021973
Cc1cccc([C@H]2OC[C@@H](OCc3ccccc3)CO2)c1,0.1190809160470962,5.135251045227051
O=C(c1ccccc1)n1ncc2c1ncc1c(Oc3ccccc3)nc3ncnn3c12,0.0030406212899833,4.748168468475342
Cc1ccc(SC(CCCn2ccnc2)c2ccc(Cl)cc2Cl)cc1,45.00091552734375,2.8553988933563232
CN(C)CCOc1ccc2c(c1)OC(C)(C)CC2c1ccccc1,23.445051193237305,4.241389274597168
CC(C)(C)NCC(O)COc1cccc2[nH]cc(Cl)c12,0.3840101063251495,2.6611549854278564
CC1(C)S[C@@H]2C(N(C(=O)COc3ccccc3)C(=O)OCC(Cl)(Cl)Cl)C(=O)N2C1C(=O)OCc1ccc([N+](=O)[O-])cc1,0.0561459176242351,3.482882499694824
C=C(C(=O)c1ccc(OC)c(Cl)c1Cl)C(C)C,1.003913402557373,3.128523588180542
CCC1(C)Cc2cc(OC)c(Cl)c(Cl)c2C1=O,0.0295561775565147,4.353045463562012
CCC1(C)C(=O)c2c(cc(O)c(Cl)c2Cl)C1c1ccccc1,0.308171808719635,2.9896533489227295
O=C1CCC(c2ccc(CO)c(O)c2)=NN1,0.0581449605524539,4.074326038360596
O=C1CCC(c2cccc(O)c2O)=NN1,0.0787593051791191,3.5745668411254883
Cc1c(O)cccc1C1=NNC(=O)CC1,0.1022725701332092,3.5743303298950195
O=C1CCC(c2cccc(O)c2Cl)=NN1,0.0532954521477222,3.409929037094116
CSc1cc(CO)cc(S(N)(=O)=O)c1Cc1ccccc1,0.1408813446760177,2.5184154510498047
CCCCNc1cc(CNc2ccccc2)cc(S(N)(=O)=O)c1Oc1ccccc1,1.396331787109375,3.9280436038970947
CCCCNc1cc(CN)cc(S(N)(=O)=O)c1Oc1ccccc1,0.0822412222623825,2.859492778778076
CCCCOc1cc(CNCCN(CC)CC)cc(S(N)(=O)=O)c1Cc1ccccc1,0.3060221970081329,3.187659978866577
CCCCOc1cc(CNCCCN2CCCCC2)cc(S(N)(=O)=O)c1Cc1ccccc1,0.255893737077713,3.7350382804870605
CCCCNc1cc(C=NO)cc(S(N)(=O)=O)c1Oc1ccccc1,0.3223711252212524,2.9638478755950928
CCCCNc1cc(C#N)cc(S(N)(=O)=O)c1Oc1ccccc1,0.1385358572006225,2.8945281505584717
CCCCNc1cc(CNCc2cccc(O)c2)cc(S(N)(=O)=O)c1Oc1ccccc1,2.359251022338867,3.902606725692749
CCCCNc1cc(CNC(C)=O)cc(S(N)(=O)=O)c1Oc1ccccc1,0.1465564966201782,3.2623353004455566
CCCCNc1cc(CNC(=O)OCC)cc(S(N)(=O)=O)c1Oc1ccccc1,0.0732218921184539,3.451476812362671
CCCCNc1cc(CN(Cc2ccccc2)C(C)=O)cc(S(N)(=O)=O)c1Oc1ccccc1,0.3818215727806091,3.650453567504883
Nc1cc(CO)cc(S(N)(=O)=O)c1Oc1cccc(C(F)(F)F)c1,0.2927239835262298,2.9631426334381104
CSc1cc(CBr)cc(S(N)(=O)=O)c1Cc1ccccc1,0.1391288489103317,2.3722569942474365
Nc1ccc(C2=NC(O)C(=O)Nc3ccc(Cl)cc32)cc1,0.0627719983458519,5.619717121124268
CCOc1cccnc1CSCCN=C(NC)NC#N,0.0026699784211814,2.278496742248535
CCOc1cccnc1CSCCNC(=C[N+](=O)[O-])SC,0.0065904729999601,2.1152029037475586
CCOc1cccnc1CSCCNC(=C[N+](=O)[O-])NC,0.006082157138735,2.3383545875549316
COc1ccnc(CSCCN=C(NC#N)SC)c1,0.0062290076166391,1.9000580310821533
CNC(=NCCSCc1cc(OC)ccn1)NC#N,0.0047681918367743,2.047525644302368
CNC(=C[N+](=O)[O-])NCCSCc1ncccc1OC,0.0181549955159425,2.2190146446228027
CCOc1cccnc1CSCCN=C(NC#N)SC,0.0036645168438553,2.146658182144165
CCCCCCCCCCC(O)CNCCCNCC(O)CCCCCCCCCC,0.0029707853682339,1.315629005432129
C(=C1c2ccccc2CCc2ccccc21)C1CN(Cc2ccccc2)CCO1,0.0609179250895977,6.518723011016846
C(=C1c2ccccc2CCc2ccccc21)C1CNCCO1,1.4137465953826904,6.6254143714904785
CCOC(=O)N1CCOC(C=C2c3ccccc3CCc3ccccc32)C1,0.0133342556655406,4.528759479522705
CN1CCOC(C=C2c3ccccc3CCc3ccccc32)C1,0.067402571439743,4.940557479858398
CCN1CCOC(C=C2c3ccccc3CCc3ccccc32)C1,0.0317096449434757,5.090999603271484
CCCCn1c(=O)[nH]c(=O)n(CCCC)c1=O,0.0112081803381443,1.8376998901367188
CCCCNC(C=O)COC,0.0194197800010442,0.5070303082466125
CCCCCNC(C=O)COC,0.0105368765071034,0.5190328359603882
CCCCCCNC(C=O)COC,0.0111731151118874,0.5162027478218079
COCC(C=O)NCCl,0.0745058059692382,0.35877513885498047
CCN(N=O)C(=O)N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.0429817512631416,2.4575703144073486
O=NN(CCCl)C(=O)N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.0186770968139171,2.4984891414642334
O=C(Cl)CNC(=O)OCC(Cl)(Cl)Cl,0.0029391930438578,1.6078333854675293
CC(C)COC(=O)OC(=O)CNC(=O)OC(C)(C)C,8.918126106262207,1.1208786964416504
COc1ccc(C2CN(C)CCC2=NO)cc1,0.0430842824280262,3.1286470890045166
O=C(c1ccccc1)n1cc(F)c(=O)n(C(=O)c2ccccc2)c1=O,0.089907206594944,3.7460989952087402
CC(=O)N1CC2CC2(c2ccc([N+](=O)[O-])cc2)C1,0.2350839525461197,3.2710344791412354
CC(=O)N1CC2CC2(c2ccc(N)cc2)C1,0.2696565985679626,3.9491231441497803
CC(=O)N1CC2CC2(c2ccc(O)cc2)C1,0.2081646174192428,3.8162853717803955
CC(=O)Nc1ccc(C23CC2CN(C(C)=O)C3)cc1,0.3877587616443634,3.37041974067688
CCCCC(C)C(O)C=CC1CCC2(OCCO2)C1CCCCCCCO,0.0871753469109535,2.3824844360351562
CCCCC(C)C(O)C=CC1CCC(=O)C1CCCCCCCO,0.0146964080631732,2.178889036178589
CCCCCC(=O)C=CC1CCC2(OCCO2)C1CCCCCCCO,0.7135559916496277,2.313415288925171
CCCCC(C)C(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1,0.0177449453622102,2.8437588214874268
CCCCC(C)C(=O)C=CC1CCC2(OCCO2)C1CCCCCCCO,0.4864321053028106,2.3154983520507812
CCCCC(C)C(=O)C=CC1CCC(=O)C1CCCCCCCO,0.05722276866436,2.0659613609313965
Cc1ccc(C(=O)c2ccc3n2CCC3C(=O)OCCC(C)C)cc1,7.078701019287109,4.051355361938477
COC(=O)CC(CS)C(=O)N1CCC[C@H]1C(=O)O,0.1771871000528335,1.5925226211547852
NC(=O)CC(CS)C(=O)N1CCC[C@H]1C(=O)O,0.1167565137147903,1.9338810443878174
CC(=O)SCC(CC#N)C(=O)O,0.0085593946278095,0.4021361470222473
COC(=O)CC(CS)C(=O)N[C@@H](CS)C(=O)O,0.0351160950958728,1.1122732162475586
CCCc1c(C)csc1Oc1cccc(C(F)(F)F)c1,0.0766517743468284,2.8752365112304688
CNC(=O)C1OC1C(=O)c1ccc(Cl)cc1,0.1422764658927917,3.800353765487671
CCN(CC)c1nc(Cl)c(C#N)c(N(CC)CC)n1,0.0664274170994758,2.89789080619812
CCN(CC)c1nc(NC(C)C)nc(Cl)c1C#N,0.4694935083389282,2.881817102432251
CCNc1nc(NC(C)(C)C#N)nc(Cl)c1C#N,0.2038691192865371,3.1400258541107178
COc1nc(NC(C)(C)C#N)nc(NC2CC2)c1C#N,0.0108841992914676,3.5621941089630127
CCNc1nc(NC(C)C)nc(Cl)c1C#N,0.1913991570472717,3.0227162837982178
CCOC(=O)NN(C)c1ccc(-c2ccccc2)nn1,0.0083306916058063,4.3082990646362305
CCOC(=O)NN(C)c1ccc(-c2ccc(Cl)cc2)nn1,0.0311543550342321,4.2258734703063965
CCOC(=O)NN(C)c1ccc(-c2ccc(F)cc2)nn1,0.0079115703701972,4.255370616912842
CC1(C)CC(c2ccccc2)c2ccc(OCC3CO3)cc2O1,2.8899590969085693,6.024816989898682
CC(C)NCC(O)COc1ccc2c(c1)OC(C)(C)CC2c1ccccc1,2.2920351028442383,3.958005428314209
CNCC(O)COc1ccc2c(c1)OC(C)(C)CC2c1ccccc1,4.766836166381836,4.013771057128906
Cc1ccc([N+](=O)[O-])c(OC(F)(F)C(Cl)Cl)c1,0.0767252147197723,2.9297127723693848
COC(=O)c1cc(N)c(Oc2ccc(C)cc2)c(S(N)(=O)=O)c1,0.2879638671875,2.580300807952881
Cc1ccc(S(=O)(=O)OCCCCC=CCCc2ccc(OCc3ccccc3)cc2)cc1,0.9968881607055664,3.65533709526062
CCC(=O)C(CCCCCCc1ccc(O)cc1)C(=O)CC,0.0267626196146011,2.3178346157073975
CCC(=O)C(CCCCCCc1ccccc1O)C(=O)CC,0.0320999808609485,2.3366427421569824
CCC(=CCCc1ccc2c(c1)OCO2)CCI,0.0051566231995821,4.787057399749756
CN(C)CCSC1=Nc2ccc(Br)cc2C(c2ccccc2F)=NC1,0.0483506955206394,3.3245227336883545
C=CCCC(=O)C(=[N+]=[N-])C(=O)OC,0.8891330361366272,0.12077343463897705
COc1cc2c(c(OC(C)=O)c1)[C@H]1CC[C@]3(C)[C@@H](O)CC[C@H]3[C@@H]1CC2,1.6584326028823853,4.51591682434082
COc1cc2c(c(OC(C)=O)c1)[C@H]1CC[C@]3(C)[C@@H](OC(=O)C(F)(F)F)CC[C@H]3[C@@H]1CC2,0.5565811395645142,2.9028921127319336
COc1cc2c(c(OC(C)=O)c1)[C@H]1CC[C@]3(C)C(OC(C)=O)=CC[C@H]3[C@@H]1CC2,0.6564491987228394,1.9441065788269043
CC1Cc2cc(OCc3ccccc3)c(Cl)c(Cl)c2C1=O,0.0532786585390567,4.9948930740356445
COc1ccc(C2(C)Cc3cc(OCC(=O)O)c(Cl)c(Cl)c3C2=O)cc1,0.013209524564445,2.2680575847625732
CC1(c2ccc(O)cc2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O,0.0345932058990001,2.1210556030273438
COc1cc2c(c(Cl)c1Cl)C(=O)C(c1ccccc1)C2,0.0512119717895984,0.6540862917900085
CC1(c2ccc(N)cc2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O,0.0489455461502075,2.1917011737823486
COc1cc2c(c(Cl)c1Cl)C(=O)C(C)(c1ccc(Br)cc1)C2,0.0161662455648183,2.005544900894165
CC1(c2ccc(Br)cc2)Cc2cc(O)c(Cl)c(Cl)c2C1=O,0.0129944179207086,2.1824822425842285
CC1(c2ccc(C#N)cc2)Cc2cc(O)c(Cl)c(Cl)c2C1=O,0.0037992584984749,1.7404124736785889
O=C1c2c(cc(O)c(Cl)c2Cl)CC1c1ccccc1,0.039286732673645,0.8240637183189392
CC1(c2ccc(S(=O)(=O)Cl)cc2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O,0.0300353914499282,1.1339638233184814
CC(C)(C)OC(=O)COc1cc2c(c(Cl)c1Cl)C(=O)C(C)(c1ccccc1)C2,0.3233856856822967,1.768406629562378
CCC(=O)C(CCCCCOc1ccc(OCCCCCC(C(=O)CC)C(=O)CC)cc1)C(=O)CC,0.0015527155483141,2.5043256282806396
CC(C)CCOC(=O)C1CCn2c(C(=O)c3cccn3C)ccc21,0.3250652551651001,3.865058422088623
N=C(N)NCCC[C@H](NS(=O)(=O)c1ccc2sc3ccccc3c2c1)C(=O)O,21.45914649963379,2.8248291015625
N=C(N)NCCC[C@H](NS(=O)(=O)c1ccc2sc3ccccc3c2c1)C(=O)Cl,6.915084838867188,2.7870044708251953
CCOC(=O)C(=NOC)c1csc(NC(=O)CCl)n1,0.0563713498413562,2.0768918991088867
CNCCNC(=NCCSCc1[nH]cnc1C)NC#N,0.0333477705717086,1.7124619483947754
Cc1nc[nH]c1CSCCNC(=S)NN,0.2008331269025802,1.3191165924072266
COc1ccc(C(O)CN(Cc2ccccc2)Cc2ccccc2)cc1C(N)=O,0.0249727517366409,4.281797885894775
Nc1ncc2c(=O)c(C(=O)ON3C(=O)CCC3=O)c[nH]c2n1,0.1325765252113342,3.3436224460601807
O=C(CC(=S)N1CCC[C@H]1C(=O)O)c1ccccc1,0.2871037125587463,2.193669319152832
O=C(O)[C@@H]1CCCN1C(=O)C(CS)Cc1ccccc1,0.0354843065142631,2.785614252090454
O=C(O)[C@@H]1CCCN1C(=O)C(CSC(c1ccccc1)c1ccccc1)Cc1ccccc1,0.0147706717252731,3.6518425941467285
CCSSCCC(=O)N1CCC[C@H]1C(=O)O,0.7173081040382385,1.4347963333129883
CCSSCC(C)C(=O)N1CCC[C@H]1C(=O)OC,2.149540901184082,1.1689567565917969
COC(=O)COc1cc(C(=O)CN=[N+]=[N-])cs1,0.4172401428222656,1.603466272354126
